id_departement;annee;id_indicateur_securite;nombre;taux_pour_mille;source_file_name;extraction_source_url;ingestion_timestamp
69;2020;SEC_011;4501;2.38978;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_012;2046;1.0863119;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_013;342;0.1815829;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_014;2984;1.5843376;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_015;11791;6.2603634;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_016;4922;2.6133075;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_017;26236;13.9298527;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2020;SEC_018;2957;1.5700021;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_001;8143;8.4467693;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_002;17172;9.0680005;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_003;13407;7.0798208;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_004;11;0.0058088;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_005;85;0.0448859;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_006;1199;0.6331547;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_007;6962;3.6764162;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_008;4260;2.2495738;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_009;2702;1.4268424;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_010;6725;3.5512639;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_011;5070;2.6773097;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_012;2366;1.2494112;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_013;337;0.1779592;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_014;3442;1.8176134;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_015;15540;8.2061919;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_016;5611;2.962995;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_017;33323;17.5968426;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2021;SEC_018;4063;2.1455443;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_001;9582;9.8031369;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_002;16709;8.7574201;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_003;13089;6.8601276;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_004;22;0.0115305;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_005;84;0.0440256;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_006;1582;0.8291483;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_007;9244;4.8449094;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_008;6119;3.2070533;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_009;3125;1.6378561;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_010;7298;3.8249837;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_011;5618;2.9444722;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_012;2704;1.4172041;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_013;356;0.1865846;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_014;4444;2.3291624;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_015;17230;9.0304835;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_016;6152;3.2243491;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
