id_commune;id_year;decile_1_revenu;decile_9_revenu;ratio_deciles
69271;2016;14171.4285714286;45735.0;3.22726814516129
69271;2017;14470.0;47140.0;3.3
69271;2018;14760.0;47470.0;3.2
69271;2019;14450.0;48330.0;3.3
69271;2020;14730.0;48420.0;3.3
69271;2021;15030.0;49930.0;3.3
69272;2014;14502.1428571429;42593.3333333333;2.93703721945854
69272;2015;15224.0;42919.3333333333;2.81918899982484
69272;2016;15382.0;44170.6666666667;2.8715815021887
69272;2017;15450.0;44200.0;2.9
69272;2018;16010.0;45240.0;2.8
69272;2019;16100.0;45400.0;2.8
69272;2020;16100.0;45910.0;2.9
69272;2021;16440.0;47390.0;2.9
69273;2014;13870.9523809524;35339.5;2.54773421675993
69273;2015;14041.25;35685.0;2.54144039882489
69273;2016;14033.3333333333;36196.8;2.57934441805226
69273;2017;14090.0;35890.0;2.5
69273;2018;14110.0;37060.0;2.6
69273;2019;14360.0;37150.0;2.6
69273;2020;14630.0;37770.0;2.6
69273;2021;14590.0;39240.0;2.7
69275;2014;10778.2142857143;32375.0;3.00374432552437
69275;2015;10816.0;32696.6666666667;3.02299063116371
69275;2016;10916.1904761905;33001.5;3.02317004013261
69275;2017;10990.0;33690.0;3.1
69275;2018;11120.0;34610.0;3.1
69275;2019;11280.0;34830.0;3.1
69275;2020;11550.0;35610.0;3.1
69275;2021;11590.0;36430.0;3.1
69276;2014;11537.2;32734.7619047619;2.83732291238445
69276;2015;11655.0;32658.8;2.80212784212784
69276;2016;11579.4444444444;32847.2222222222;2.83668377872667
69276;2017;11650.0;32890.0;2.8
69276;2018;11890.0;33570.0;2.8
69276;2019;11270.0;33720.0;3.0
69276;2020;11760.0;34570.0;2.9
69276;2021;11800.0;36000.0;3.1
69277;2014;16121.9047619048;46265.6;2.86973534971645
69277;2015;16345.625;47052.5;2.8785990134975
69277;2016;16626.25;47171.1111111111;2.83714674752943
69277;2017;16570.0;48940.0;3.0
69277;2018;16790.0;49960.0;3.0
69277;2019;17070.0;50000.0;2.9
69277;2020;17110.0;51250.0;3.0
69277;2021;17300.0;52910.0;3.1
69278;2014;13089.3333333333;39185.2;2.99367423856575
69278;2015;13184.8;39731.3333333333;3.01341949315373
69278;2016;12757.7478448276;39741.3333333333;3.11507437023422
69278;2017;13160.0;41810.0;3.2
69278;2018;13730.0;42960.0;3.1
69278;2019;13940.0;42640.0;3.1
69278;2020;13920.0;42930.0;3.1
69278;2021;14820.0;45570.0;3.1
69279;2014;15116.1904761905;39896.0;2.63928931451613
69279;2015;15237.0;39868.5;2.61655837763339
69279;2016;15679.7142857143;41318.0;2.63512454673008
69279;2017;15570.0;40470.0;2.6
69279;2018;16310.0;42100.0;2.6
69279;2019;16110.0;42220.0;2.6
69279;2020;16670.0;43080.0;2.6
69279;2021;17360.0;44270.0;2.6
69280;2014;;;
69280;2015;;;
69280;2016;;;
69280;2017;;;
69280;2018;;;
69280;2019;;;
69280;2020;;;
69280;2021;;;
69281;2014;;;
69281;2015;;;
69281;2016;;;
69281;2017;;;
69281;2018;;;
69281;2019;;;
69281;2020;;;
69281;2021;;;
69282;2014;11636.5;36055.0;3.09844025265329
69282;2015;11742.5;36274.6666666667;3.08917748917749
69282;2016;12073.4782608696;36893.3333333333;3.05573361182133
69282;2017;12110.0;37020.0;3.1
69282;2018;12300.0;38240.0;3.1
69282;2019;12240.0;38370.0;3.1
69282;2020;12480.0;38400.0;3.1
69282;2021;12750.0;39780.0;3.1
69283;2014;13419.2;36532.0;2.72236795039943
69283;2015;12820.6896551724;36513.4782608696;2.84801202142339
69283;2016;13244.2105263158;36485.0;2.75478858687013
69283;2017;13620.0;37480.0;2.8
69283;2018;13690.0;38870.0;2.8
69283;2019;13740.0;39070.0;2.8
69283;2020;14140.0;39380.0;2.8
69283;2021;14480.0;40960.0;2.8
69284;2014;16122.8;46822.0;2.90408613888407
69284;2015;16668.9285714286;47741.0869565217;2.86407652129199
69284;2016;16829.5833333333;50051.5;2.97401896462083
69284;2017;17310.0;50740.0;2.9
69284;2018;18100.0;51990.0;2.9
69284;2019;18590.0;53690.0;2.9
69284;2020;19060.0;53380.0;2.8
69284;2021;20290.0;54160.0;2.7
69285;2014;13594.0;37639.4444444444;2.76882775080509
69285;2015;13747.2;37700.303030303;2.74239867247898
69285;2016;14052.5;38961.0909090909;2.77253804725785
69285;2017;14480.0;39410.0;2.7
69285;2018;14890.0;41560.0;2.8
69285;2019;14600.0;40370.0;2.8
69285;2020;14860.0;41240.0;2.8
69285;2021;16300.0;44020.0;2.7
69286;2014;9545.45454545455;34237.3333333333;3.58676825396825
69286;2015;9651.11111111111;34511.6666666667;3.57592677872438
69286;2016;9728.07692307692;34658.0;3.56267742063021
69286;2017;9980.0;35390.0;3.5
69286;2018;10240.0;36600.0;3.6
69286;2019;10300.0;36140.0;3.5
69286;2020;10510.0;36760.0;3.5
69286;2021;10560.0;38300.0;3.6
69287;2014;15205.2173913043;40724.0;2.67829120439208
69287;2015;15605.5;40824.2857142857;2.61601907752303
69287;2016;15651.9047619048;41164.4;2.62999300252518
69287;2017;16340.0;42520.0;2.6
69287;2018;16530.0;45210.0;2.7
69287;2019;16980.0;44600.0;2.6
69287;2020;17080.0;45150.0;2.6
69287;2021;17600.0;47820.0;2.7
69288;2014;14623.8888888889;39899.0476190476;2.7283472899854
69288;2015;14658.0;39550.0;2.6981852913085
69288;2016;14728.9473684211;40405.0;2.7432374486332
69288;2017;15240.0;40890.0;2.7
69288;2018;15950.0;42660.0;2.7
69288;2019;15670.0;42120.0;2.7
69288;2020;16140.0;42350.0;2.6
69288;2021;16580.0;44880.0;2.7
69289;2014;15139.0476190476;39502.0;2.60927906391545
69289;2015;15500.6666666667;40206.0;2.59382392155176
69289;2016;15645.7692307692;41103.8095238095;2.62715171862398
69289;2017;15640.0;42540.0;2.7
69289;2018;16630.0;43790.0;2.6
69289;2019;16270.0;43920.0;2.7
69289;2020;16700.0;44040.0;2.6
69289;2021;17360.0;44210.0;2.5
69290;2014;10228.3333333333;32367.3333333333;3.16447775786215
69290;2015;10388.6666666667;32338.0;3.11281524738497
69290;2016;10525.3333333333;32611.2;3.0983531796301
69290;2017;10720.0;33030.0;3.1
69290;2018;10920.0;33930.0;3.1
69290;2019;11060.0;33910.0;3.1
69290;2020;11480.0;34490.0;3.0
69290;2021;11380.0;35640.0;3.1
69291;2014;13986.6666666667;37166.8;2.65730219256435
69291;2015;14444.0;37403.3333333333;2.58954121665282
69291;2016;14224.6666666667;37542.0;2.63921825936167
69291;2017;14600.0;38660.0;2.6
69291;2018;14960.0;40490.0;2.7
69291;2019;14910.0;40260.0;2.7
69291;2020;15050.0;40900.0;2.7
69291;2021;15730.0;41980.0;2.7
69292;2014;12299.0476190476;34458.5714285714;2.80172680811522
69292;2015;12113.5;35119.2;2.89917860238577
69292;2016;12376.0;35599.0476190476;2.87645827561794
69292;2017;13060.0;35640.0;2.7
69292;2018;13240.0;37070.0;2.8
69292;2019;13180.0;37420.0;2.8
69292;2020;13380.0;37110.0;2.8
69292;2021;13600.0;37880.0;2.8
69293;2014;16372.0;49333.3333333333;3.01327469663653
69293;2015;17552.6666666667;50346.1224489796;2.86828909846441
69293;2016;17574.0;52155.2380952381;2.96774997696814
69293;2017;17720.0;52850.0;3.0
69293;2018;19060.0;56590.0;3.0
69293;2019;19390.0;58220.0;3.0
69293;2020;19230.0;58930.0;3.1
69293;2021;19350.0;60350.0;3.1
69294;2014;14220.0;38733.0;2.72383966244726
69294;2015;14960.8;37672.4;2.51807389979146
69294;2016;15025.6756756757;39755.2;2.64581778936955
69294;2017;15330.0;40160.0;2.6
69294;2018;14910.0;41020.0;2.8
69294;2019;15240.0;40040.0;2.6
69294;2020;15560.0;39650.0;2.5
69294;2021;15960.0;41630.0;2.6
69295;2014;;;
69295;2015;;;
69295;2016;;;
69295;2017;;;
69295;2018;;;
69295;2019;;;
69295;2020;;;
69295;2021;;;
69296;2014;15443.3333333333;44296.0;2.86829268292683
69296;2015;15446.8;43979.3333333333;2.84714849246014
69296;2016;15327.0;45601.3333333333;2.97522889889302
69296;2017;15280.0;45020.0;2.9
69296;2018;16060.0;46170.0;2.9
69296;2019;16710.0;47160.0;2.8
69296;2020;16400.0;48800.0;3.0
69296;2021;18470.0;48750.0;2.6
69297;2014;13786.1904761905;40428.0;2.93249974094159
69297;2015;13402.5;40442.8;3.01755642603992
69297;2016;13525.3333333333;41690.9523809524;3.08243437359171
69297;2017;14230.0;41570.0;2.9
69297;2018;14670.0;43550.0;3.0
69297;2019;14580.0;43600.0;3.0
69297;2020;14580.0;44190.0;3.0
69297;2021;14910.0;45840.0;3.1
69298;2014;16466.4;40905.0;2.48414954088325
69298;2015;16587.1428571429;40323.75;2.43102445956421
69298;2016;16267.0;40913.3333333333;2.5151123952378
69298;2017;17200.0;41370.0;2.4
69298;2018;17350.0;43610.0;2.5
69298;2019;17660.0;44470.0;2.5
69298;2020;18510.0;45210.0;2.4
69298;2021;18400.0;46510.0;2.5
69299;2014;14728.2608695652;37858.0;2.57043247232472
69299;2015;14266.5;38101.3333333333;2.67068540520333
69299;2016;15280.0;37875.7142857143;2.47877711293942
69299;2017;15660.0;37990.0;2.4
69299;2018;15950.0;40480.0;2.5
69299;2019;15980.0;41420.0;2.6
69299;2020;16350.0;41400.0;2.5
69299;2021;17520.0;42670.0;2.4
