code_departement;libelle_departement;code_commune;libelle_commune;annee_election;tour;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exprimes;nuance;source_dataset;date_refresh
69;RHONE;014;Aveize;2012;2;781;90;691;50;0;50;641;11.52;88.48;6.4;7.24;0.0;0.0;6.4;7.24;82.07;92.76;1;M;HOLLANDE;François;262;33.55;40.87;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;014;Aveize;2012;2;781;90;691;50;0;50;641;11.52;88.48;6.4;7.24;0.0;0.0;6.4;7.24;82.07;92.76;2;M;SARKOZY;Nicolas;379;48.53;59.13;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;140;Morancé;2012;2;1508;208;1300;65;0;65;1235;13.79;86.21;4.31;5.0;0.0;0.0;4.31;5.0;81.9;95.0;1;M;HOLLANDE;François;417;27.65;33.77;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;140;Morancé;2012;2;1508;208;1300;65;0;65;1235;13.79;86.21;4.31;5.0;0.0;0.0;4.31;5.0;81.9;95.0;2;M;SARKOZY;Nicolas;818;54.24;66.23;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;141;Mornant;2012;2;3962;456;3506;192;0;192;3314;11.51;88.49;4.85;5.48;0.0;0.0;4.85;5.48;83.64;94.52;1;M;HOLLANDE;François;1519;38.34;45.84;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;141;Mornant;2012;2;3962;456;3506;192;0;192;3314;11.51;88.49;4.85;5.48;0.0;0.0;4.85;5.48;83.64;94.52;2;M;SARKOZY;Nicolas;1795;45.31;54.16;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;142;La Mulatière;2012;2;4101;895;3206;143;0;143;3063;21.82;78.18;3.49;4.46;0.0;0.0;3.49;4.46;74.69;95.54;1;M;HOLLANDE;François;1542;37.6;50.34;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;142;La Mulatière;2012;2;4101;895;3206;143;0;143;3063;21.82;78.18;3.49;4.46;0.0;0.0;3.49;4.46;74.69;95.54;2;M;SARKOZY;Nicolas;1521;37.09;49.66;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;143;Neuville-sur-Saône;2012;2;4540;955;3585;156;0;156;3429;21.04;78.96;3.44;4.35;0.0;0.0;3.44;4.35;75.53;95.65;1;M;HOLLANDE;François;1712;37.71;49.93;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;143;Neuville-sur-Saône;2012;2;4540;955;3585;156;0;156;3429;21.04;78.96;3.44;4.35;0.0;0.0;3.44;4.35;75.53;95.65;2;M;SARKOZY;Nicolas;1717;37.82;50.07;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;144;Nuelles;2012;2;505;54;451;31;0;31;420;10.69;89.31;6.14;6.87;0.0;0.0;6.14;6.87;83.17;93.13;1;M;HOLLANDE;François;162;32.08;38.57;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;144;Nuelles;2012;2;505;54;451;31;0;31;420;10.69;89.31;6.14;6.87;0.0;0.0;6.14;6.87;83.17;93.13;2;M;SARKOZY;Nicolas;258;51.09;61.43;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;145;Odenas;2012;2;578;84;494;30;0;30;464;14.53;85.47;5.19;6.07;0.0;0.0;5.19;6.07;80.28;93.93;1;M;HOLLANDE;François;154;26.64;33.19;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;145;Odenas;2012;2;578;84;494;30;0;30;464;14.53;85.47;5.19;6.07;0.0;0.0;5.19;6.07;80.28;93.93;2;M;SARKOZY;Nicolas;310;53.63;66.81;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;146;Oingt;2012;2;526;70;456;20;0;20;436;13.31;86.69;3.8;4.39;0.0;0.0;3.8;4.39;82.89;95.61;1;M;HOLLANDE;François;152;28.9;34.86;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;146;Oingt;2012;2;526;70;456;20;0;20;436;13.31;86.69;3.8;4.39;0.0;0.0;3.8;4.39;82.89;95.61;2;M;SARKOZY;Nicolas;284;53.99;65.14;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;147;Les Olmes;2012;2;663;122;541;35;0;35;506;18.4;81.6;5.28;6.47;0.0;0.0;5.28;6.47;76.32;93.53;1;M;HOLLANDE;François;210;31.67;41.5;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;147;Les Olmes;2012;2;663;122;541;35;0;35;506;18.4;81.6;5.28;6.47;0.0;0.0;5.28;6.47;76.32;93.53;2;M;SARKOZY;Nicolas;296;44.65;58.5;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;148;Orliénas;2012;2;1590;181;1409;73;0;73;1336;11.38;88.62;4.59;5.18;0.0;0.0;4.59;5.18;84.03;94.82;1;M;HOLLANDE;François;559;35.16;41.84;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;148;Orliénas;2012;2;1590;181;1409;73;0;73;1336;11.38;88.62;4.59;5.18;0.0;0.0;4.59;5.18;84.03;94.82;2;M;SARKOZY;Nicolas;777;48.87;58.16;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;149;Oullins;2012;2;16803;3330;13473;677;0;677;12796;19.82;80.18;4.03;5.02;0.0;0.0;4.03;5.02;76.15;94.98;1;M;HOLLANDE;François;7044;41.92;55.05;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;149;Oullins;2012;2;16803;3330;13473;677;0;677;12796;19.82;80.18;4.03;5.02;0.0;0.0;4.03;5.02;76.15;94.98;2;M;SARKOZY;Nicolas;5752;34.23;44.95;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;015;Avenas;2012;2;97;12;85;4;0;4;81;12.37;87.63;4.12;4.71;0.0;0.0;4.12;4.71;83.51;95.29;1;M;HOLLANDE;François;39;40.21;48.15;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;015;Avenas;2012;2;97;12;85;4;0;4;81;12.37;87.63;4.12;4.71;0.0;0.0;4.12;4.71;83.51;95.29;2;M;SARKOZY;Nicolas;42;43.3;51.85;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;150;Ouroux;2012;2;267;40;227;16;0;16;211;14.98;85.02;5.99;7.05;0.0;0.0;5.99;7.05;79.03;92.95;1;M;HOLLANDE;François;73;27.34;34.6;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;150;Ouroux;2012;2;267;40;227;16;0;16;211;14.98;85.02;5.99;7.05;0.0;0.0;5.99;7.05;79.03;92.95;2;M;SARKOZY;Nicolas;138;51.69;65.4;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;151;Le Perréon;2012;2;976;139;837;60;0;60;777;14.24;85.76;6.15;7.17;0.0;0.0;6.15;7.17;79.61;92.83;1;M;HOLLANDE;François;271;27.77;34.88;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;151;Le Perréon;2012;2;976;139;837;60;0;60;777;14.24;85.76;6.15;7.17;0.0;0.0;6.15;7.17;79.61;92.83;2;M;SARKOZY;Nicolas;506;51.84;65.12;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;152;Pierre-Bénite;2012;2;6197;1613;4584;247;0;247;4337;26.03;73.97;3.99;5.39;0.0;0.0;3.99;5.39;69.99;94.61;1;M;HOLLANDE;François;2736;44.15;63.09;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;152;Pierre-Bénite;2012;2;6197;1613;4584;247;0;247;4337;26.03;73.97;3.99;5.39;0.0;0.0;3.99;5.39;69.99;94.61;2;M;SARKOZY;Nicolas;1601;25.84;36.91;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;153;Poleymieux-au-Mont-d'Or;2012;2;723;75;648;38;0;38;610;10.37;89.63;5.26;5.86;0.0;0.0;5.26;5.86;84.37;94.14;1;M;HOLLANDE;François;229;31.67;37.54;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;153;Poleymieux-au-Mont-d'Or;2012;2;723;75;648;38;0;38;610;10.37;89.63;5.26;5.86;0.0;0.0;5.26;5.86;84.37;94.14;2;M;SARKOZY;Nicolas;381;52.7;62.46;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;154;Pollionnay;2012;2;1262;162;1100;50;0;50;1050;12.84;87.16;3.96;4.55;0.0;0.0;3.96;4.55;83.2;95.45;1;M;HOLLANDE;François;357;28.29;34.0;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;154;Pollionnay;2012;2;1262;162;1100;50;0;50;1050;12.84;87.16;3.96;4.55;0.0;0.0;3.96;4.55;83.2;95.45;2;M;SARKOZY;Nicolas;693;54.91;66.0;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;155;Pomeys;2012;2;799;84;715;43;0;43;672;10.51;89.49;5.38;6.01;0.0;0.0;5.38;6.01;84.11;93.99;1;M;HOLLANDE;François;257;32.17;38.24;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;155;Pomeys;2012;2;799;84;715;43;0;43;672;10.51;89.49;5.38;6.01;0.0;0.0;5.38;6.01;84.11;93.99;2;M;SARKOZY;Nicolas;415;51.94;61.76;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;156;Pommiers;2012;2;1729;189;1540;62;0;62;1478;10.93;89.07;3.59;4.03;0.0;0.0;3.59;4.03;85.48;95.97;1;M;HOLLANDE;François;498;28.8;33.69;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;156;Pommiers;2012;2;1729;189;1540;62;0;62;1478;10.93;89.07;3.59;4.03;0.0;0.0;3.59;4.03;85.48;95.97;2;M;SARKOZY;Nicolas;980;56.68;66.31;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;157;Pontcharra-sur-Turdine;2012;2;1903;363;1540;99;0;99;1441;19.08;80.92;5.2;6.43;0.0;0.0;5.2;6.43;75.72;93.57;1;M;HOLLANDE;François;581;30.53;40.32;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;157;Pontcharra-sur-Turdine;2012;2;1903;363;1540;99;0;99;1441;19.08;80.92;5.2;6.43;0.0;0.0;5.2;6.43;75.72;93.57;2;M;SARKOZY;Nicolas;860;45.19;59.68;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;158;Pont-Trambouze;2012;2;325;45;280;19;0;19;261;13.85;86.15;5.85;6.79;0.0;0.0;5.85;6.79;80.31;93.21;1;M;HOLLANDE;François;103;31.69;39.46;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;158;Pont-Trambouze;2012;2;325;45;280;19;0;19;261;13.85;86.15;5.85;6.79;0.0;0.0;5.85;6.79;80.31;93.21;2;M;SARKOZY;Nicolas;158;48.62;60.54;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;159;Pouilly-le-Monial;2012;2;637;73;564;37;0;37;527;11.46;88.54;5.81;6.56;0.0;0.0;5.81;6.56;82.73;93.44;1;M;HOLLANDE;François;187;29.36;35.48;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;159;Pouilly-le-Monial;2012;2;637;73;564;37;0;37;527;11.46;88.54;5.81;6.56;0.0;0.0;5.81;6.56;82.73;93.44;2;M;SARKOZY;Nicolas;340;53.38;64.52;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;016;Azolette;2012;2;122;18;104;4;0;4;100;14.75;85.25;3.28;3.85;0.0;0.0;3.28;3.85;81.97;96.15;1;M;HOLLANDE;François;28;22.95;28.0;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;016;Azolette;2012;2;122;18;104;4;0;4;100;14.75;85.25;3.28;3.85;0.0;0.0;3.28;3.85;81.97;96.15;2;M;SARKOZY;Nicolas;72;59.02;72.0;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;160;Poule-les-Echarmeaux;2012;2;809;141;668;50;0;50;618;17.43;82.57;6.18;7.49;0.0;0.0;6.18;7.49;76.39;92.51;1;M;HOLLANDE;François;212;26.21;34.3;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;160;Poule-les-Echarmeaux;2012;2;809;141;668;50;0;50;618;17.43;82.57;6.18;7.49;0.0;0.0;6.18;7.49;76.39;92.51;2;M;SARKOZY;Nicolas;406;50.19;65.7;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;161;Propières;2012;2;396;79;317;31;0;31;286;19.95;80.05;7.83;9.78;0.0;0.0;7.83;9.78;72.22;90.22;1;M;HOLLANDE;François;83;20.96;29.02;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;161;Propières;2012;2;396;79;317;31;0;31;286;19.95;80.05;7.83;9.78;0.0;0.0;7.83;9.78;72.22;90.22;2;M;SARKOZY;Nicolas;203;51.26;70.98;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;162;Quincié-en-Beaujolais;2012;2;967;129;838;53;0;53;785;13.34;86.66;5.48;6.32;0.0;0.0;5.48;6.32;81.18;93.68;1;M;HOLLANDE;François;245;25.34;31.21;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;162;Quincié-en-Beaujolais;2012;2;967;129;838;53;0;53;785;13.34;86.66;5.48;6.32;0.0;0.0;5.48;6.32;81.18;93.68;2;M;SARKOZY;Nicolas;540;55.84;68.79;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;163;Quincieux;2012;2;2213;318;1895;112;0;112;1783;14.37;85.63;5.06;5.91;0.0;0.0;5.06;5.91;80.57;94.09;1;M;HOLLANDE;François;678;30.64;38.03;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;163;Quincieux;2012;2;2213;318;1895;112;0;112;1783;14.37;85.63;5.06;5.91;0.0;0.0;5.06;5.91;80.57;94.09;2;M;SARKOZY;Nicolas;1105;49.93;61.97;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;164;Ranchal;2012;2;283;57;226;14;0;14;212;20.14;79.86;4.95;6.19;0.0;0.0;4.95;6.19;74.91;93.81;1;M;HOLLANDE;François;88;31.1;41.51;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;164;Ranchal;2012;2;283;57;226;14;0;14;212;20.14;79.86;4.95;6.19;0.0;0.0;4.95;6.19;74.91;93.81;2;M;SARKOZY;Nicolas;124;43.82;58.49;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;165;Régnié-Durette;2012;2;837;103;734;52;0;52;682;12.31;87.69;6.21;7.08;0.0;0.0;6.21;7.08;81.48;92.92;1;M;HOLLANDE;François;229;27.36;33.58;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;165;Régnié-Durette;2012;2;837;103;734;52;0;52;682;12.31;87.69;6.21;7.08;0.0;0.0;6.21;7.08;81.48;92.92;2;M;SARKOZY;Nicolas;453;54.12;66.42;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;166;Riverie;2012;2;195;29;166;10;0;10;156;14.87;85.13;5.13;6.02;0.0;0.0;5.13;6.02;80.0;93.98;1;M;HOLLANDE;François;87;44.62;55.77;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;166;Riverie;2012;2;195;29;166;10;0;10;156;14.87;85.13;5.13;6.02;0.0;0.0;5.13;6.02;80.0;93.98;2;M;SARKOZY;Nicolas;69;35.38;44.23;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;167;Rivolet;2012;2;411;51;360;14;0;14;346;12.41;87.59;3.41;3.89;0.0;0.0;3.41;3.89;84.18;96.11;1;M;HOLLANDE;François;125;30.41;36.13;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;167;Rivolet;2012;2;411;51;360;14;0;14;346;12.41;87.59;3.41;3.89;0.0;0.0;3.41;3.89;84.18;96.11;2;M;SARKOZY;Nicolas;221;53.77;63.87;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;168;Rochetaillée-sur-Saône;2012;2;880;116;764;45;0;45;719;13.18;86.82;5.11;5.89;0.0;0.0;5.11;5.89;81.7;94.11;1;M;HOLLANDE;François;270;30.68;37.55;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;168;Rochetaillée-sur-Saône;2012;2;880;116;764;45;0;45;719;13.18;86.82;5.11;5.89;0.0;0.0;5.11;5.89;81.7;94.11;2;M;SARKOZY;Nicolas;449;51.02;62.45;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;169;Ronno;2012;2;504;68;436;30;0;30;406;13.49;86.51;5.95;6.88;0.0;0.0;5.95;6.88;80.56;93.12;1;M;HOLLANDE;François;123;24.4;30.3;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;169;Ronno;2012;2;504;68;436;30;0;30;406;13.49;86.51;5.95;6.88;0.0;0.0;5.95;6.88;80.56;93.12;2;M;SARKOZY;Nicolas;283;56.15;69.7;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;017;Bagnols;2012;2;568;83;485;24;0;24;461;14.61;85.39;4.23;4.95;0.0;0.0;4.23;4.95;81.16;95.05;1;M;HOLLANDE;François;204;35.92;44.25;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;017;Bagnols;2012;2;568;83;485;24;0;24;461;14.61;85.39;4.23;4.95;0.0;0.0;4.23;4.95;81.16;95.05;2;M;SARKOZY;Nicolas;257;45.25;55.75;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;170;Rontalon;2012;2;833;115;718;47;0;47;671;13.81;86.19;5.64;6.55;0.0;0.0;5.64;6.55;80.55;93.45;1;M;HOLLANDE;François;219;26.29;32.64;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;170;Rontalon;2012;2;833;115;718;47;0;47;671;13.81;86.19;5.64;6.55;0.0;0.0;5.64;6.55;80.55;93.45;2;M;SARKOZY;Nicolas;452;54.26;67.36;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;171;Sain-Bel;2012;2;1601;304;1297;73;0;73;1224;18.99;81.01;4.56;5.63;0.0;0.0;4.56;5.63;76.45;94.37;1;M;HOLLANDE;François;643;40.16;52.53;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;171;Sain-Bel;2012;2;1601;304;1297;73;0;73;1224;18.99;81.01;4.56;5.63;0.0;0.0;4.56;5.63;76.45;94.37;2;M;SARKOZY;Nicolas;581;36.29;47.47;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;172;Salles-Arbuissonnas-en-Beaujolais;2012;2;559;60;499;30;0;30;469;10.73;89.27;5.37;6.01;0.0;0.0;5.37;6.01;83.9;93.99;1;M;HOLLANDE;François;167;29.87;35.61;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;172;Salles-Arbuissonnas-en-Beaujolais;2012;2;559;60;499;30;0;30;469;10.73;89.27;5.37;6.01;0.0;0.0;5.37;6.01;83.9;93.99;2;M;SARKOZY;Nicolas;302;54.03;64.39;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;173;Sarcey;2012;2;675;90;585;49;0;49;536;13.33;86.67;7.26;8.38;0.0;0.0;7.26;8.38;79.41;91.62;1;M;HOLLANDE;François;173;25.63;32.28;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;173;Sarcey;2012;2;675;90;585;49;0;49;536;13.33;86.67;7.26;8.38;0.0;0.0;7.26;8.38;79.41;91.62;2;M;SARKOZY;Nicolas;363;53.78;67.72;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;174;Les Sauvages;2012;2;436;68;368;23;0;23;345;15.6;84.4;5.28;6.25;0.0;0.0;5.28;6.25;79.13;93.75;1;M;HOLLANDE;François;122;27.98;35.36;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;174;Les Sauvages;2012;2;436;68;368;23;0;23;345;15.6;84.4;5.28;6.25;0.0;0.0;5.28;6.25;79.13;93.75;2;M;SARKOZY;Nicolas;223;51.15;64.64;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;175;Savigny;2012;2;1459;184;1275;68;0;68;1207;12.61;87.39;4.66;5.33;0.0;0.0;4.66;5.33;82.73;94.67;1;M;HOLLANDE;François;443;30.36;36.7;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;175;Savigny;2012;2;1459;184;1275;68;0;68;1207;12.61;87.39;4.66;5.33;0.0;0.0;4.66;5.33;82.73;94.67;2;M;SARKOZY;Nicolas;764;52.36;63.3;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;176;Soucieu-en-Jarrest;2012;2;2840;418;2422;113;0;113;2309;14.72;85.28;3.98;4.67;0.0;0.0;3.98;4.67;81.3;95.33;1;M;HOLLANDE;François;952;33.52;41.23;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;176;Soucieu-en-Jarrest;2012;2;2840;418;2422;113;0;113;2309;14.72;85.28;3.98;4.67;0.0;0.0;3.98;4.67;81.3;95.33;2;M;SARKOZY;Nicolas;1357;47.78;58.77;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;177;Sourcieux-les-Mines;2012;2;1524;247;1277;76;0;76;1201;16.21;83.79;4.99;5.95;0.0;0.0;4.99;5.95;78.81;94.05;1;M;HOLLANDE;François;565;37.07;47.04;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;177;Sourcieux-les-Mines;2012;2;1524;247;1277;76;0;76;1201;16.21;83.79;4.99;5.95;0.0;0.0;4.99;5.95;78.81;94.05;2;M;SARKOZY;Nicolas;636;41.73;52.96;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;178;Souzy;2012;2;508;58;450;39;0;39;411;11.42;88.58;7.68;8.67;0.0;0.0;7.68;8.67;80.91;91.33;1;M;HOLLANDE;François;178;35.04;43.31;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;178;Souzy;2012;2;508;58;450;39;0;39;411;11.42;88.58;7.68;8.67;0.0;0.0;7.68;8.67;80.91;91.33;2;M;SARKOZY;Nicolas;233;45.87;56.69;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;179;Saint-Andéol-le-Château;2012;2;1110;125;985;46;0;46;939;11.26;88.74;4.14;4.67;0.0;0.0;4.14;4.67;84.59;95.33;1;M;HOLLANDE;François;467;42.07;49.73;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;179;Saint-Andéol-le-Château;2012;2;1110;125;985;46;0;46;939;11.26;88.74;4.14;4.67;0.0;0.0;4.14;4.67;84.59;95.33;2;M;SARKOZY;Nicolas;472;42.52;50.27;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;018;Beaujeu;2012;2;1220;243;977;46;0;46;931;19.92;80.08;3.77;4.71;0.0;0.0;3.77;4.71;76.31;95.29;1;M;HOLLANDE;François;310;25.41;33.3;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;018;Beaujeu;2012;2;1220;243;977;46;0;46;931;19.92;80.08;3.77;4.71;0.0;0.0;3.77;4.71;76.31;95.29;2;M;SARKOZY;Nicolas;621;50.9;66.7;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;180;Saint-André-la-Côte;2012;2;206;37;169;11;0;11;158;17.96;82.04;5.34;6.51;0.0;0.0;5.34;6.51;76.7;93.49;1;M;HOLLANDE;François;54;26.21;34.18;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;180;Saint-André-la-Côte;2012;2;206;37;169;11;0;11;158;17.96;82.04;5.34;6.51;0.0;0.0;5.34;6.51;76.7;93.49;2;M;SARKOZY;Nicolas;104;50.49;65.82;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;181;Saint-Appolinaire;2012;2;133;21;112;9;0;9;103;15.79;84.21;6.77;8.04;0.0;0.0;6.77;8.04;77.44;91.96;1;M;HOLLANDE;François;52;39.1;50.49;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;181;Saint-Appolinaire;2012;2;133;21;112;9;0;9;103;15.79;84.21;6.77;8.04;0.0;0.0;6.77;8.04;77.44;91.96;2;M;SARKOZY;Nicolas;51;38.35;49.51;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;182;Saint-Bonnet-des-Bruyères;2012;2;333;71;262;18;0;18;244;21.32;78.68;5.41;6.87;0.0;0.0;5.41;6.87;73.27;93.13;1;M;HOLLANDE;François;50;15.02;20.49;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
