CODGEO,NBMENFISC19,NBPERSMENFISC19,MED19,PIMP19,TP6019,TP60AGE119,TP60AGE219,TP60AGE319,TP60AGE419,TP60AGE519,TP60AGE619,TP60TOL119,TP60TOL219,PACT19,PTSA19,PCHO19,PBEN19,PPEN19,PPAT19,PPSOC19,PPFAM19,PPMINI19,PPLOGT19,PIMPOT19,D119,D919,RD19,year,extraction_source_url,ingestion_timestamp,source_file_name
69035,165,403,22690,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69036,421,1090,23230,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69037,332,774,21870,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69038,378,898,20850,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69039,289,681,22600,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69040,2628,5780,26020,68,9,,,,,,,,18,73.8,67.6,2.6,3.6,29.7,13.3,4,1.5,1.6,0.9,-20.8,13480,51720,3.8,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69042,207,552,23800,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69043,3522,8975,30080,76,5,,,,,,,,15,78.1,68.4,2.3,7.4,26.2,15.9,2.3,1.2,0.7,0.4,-22.5,16340,55880,3.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69044,2289,5575,35440,79,5,,,,,,,,,79.1,68.5,2.7,7.9,27.6,19,1.7,0.8,0.6,0.3,-27.4,16730,71340,4.3,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69045,491,1234,23530,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69046,1827,4834,31820,80,,,,,,,,,,80.8,73,2.4,5.4,25.2,14.5,2,1.1,0.6,0.3,-22.5,17310,58850,3.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69047,398,942,30090,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69049,1071,2659,30670,76,,,,,,,,,,77.5,69.9,2,5.6,27.8,15.7,1.8,1.1,0.5,0.2,-22.8,17630,54590,3.1,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69050,897,2238,26950,69,,,,,,,,,,80.2,72.4,2.9,4.9,24.9,11.8,2.9,1.5,1,0.4,-19.8,16170,45870,2.8,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69051,447,1224,25080,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69052,1633,4180,29580,76,,,,,,,,,,79.9,72.4,2.5,5,27.5,10.5,2.2,1.2,0.7,0.3,-20.1,17520,49160,2.8,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69053,207,515,23260,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69054,173,366,22930,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69055,571,1437,26050,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69056,763,2052,25530,70,,,,,,,,,,84.3,78.8,2.4,3.1,21.3,7.1,3.5,2.2,0.9,0.4,-16.2,16170,39320,2.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69057,228,578,25880,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69058,174,402,21390,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69059,600,1484,27050,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69060,255,599,20980,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69061,475,1203,27400,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69062,303,794,21460,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69063,1732,4381,33490,80,5,,,,,,,,,80.1,69.1,2.1,8.9,21.4,23.4,1.7,0.8,0.6,0.3,-26.6,16620,73540,4.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69064,1710,3697,22410,59,11,,,,,,,,22,70.2,62.5,2.2,5.5,30.6,11.2,4.8,2,1.8,1,-16.8,12590,38120,3,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69065,369,945,23250,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69066,1990,4097,20220,46,13,,,,,,,,25,56,49.7,2.7,3.6,40.5,10.4,6.3,2.3,2.7,1.3,-13.2,12250,32510,2.7,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69067,499,1134,21360,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69068,972,2331,26170,68,,,,,,,,,,80.4,68.5,3.6,8.3,25,12,3.1,1.4,1.1,0.6,-20.5,13690,47710,3.5,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69069,5168,11884,25770,70,7,,,11,,,,,16,75.9,69.3,2.7,3.9,29.1,10.4,3.8,1.7,1.4,0.7,-19.2,14530,44270,3,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69070,543,1273,21620,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69071,418,1095,31280,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69072,3317,8807,31380,78,7,,,,,,,,18,80.4,72.6,2.5,5.3,24.7,16.8,2.5,1.2,0.8,0.5,-24.4,15460,62340,4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69074,618,1582,26010,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69075,69,195,22030,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69076,996,2673,33680,80,,,,,,,,,,83.6,75.9,2.8,4.9,22.8,16.5,1.5,0.8,0.5,0.2,-24.4,18930,64570,3.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69077,384,1024,23850,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69078,312,818,22700,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69080,684,1825,25440,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69081,7176,16626,28230,71,11,28,17,11,12,6,,5,22,69.4,61.9,2.4,5.1,30.7,21,3.2,1.4,1.1,0.7,-24.3,12760,60590,4.7,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69082,112,256,22160,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69083,431,1130,29560,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69084,569,1257,22460,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69085,549,1416,29410,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69086,928,2444,28780,77,,,,,,,,,,80.2,74.2,2.2,3.8,25.1,13,2.2,1.4,0.6,0.2,-20.5,17900,46170,2.6,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69087,1064,2749,32000,77,,,,,,,,,,83.1,75.1,2.4,5.6,24.2,15.3,2,1.1,0.6,0.3,-24.6,16570,62580,3.8,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69088,3200,7096,23890,66,10,,,12,,,,,18,78.3,70.7,2.7,4.9,27,9.5,4.6,2,1.7,0.9,-19.4,13190,43690,3.3,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69089,5942,14385,26850,74,7,,10,8,7,,,,17,81,72.5,2.6,5.9,25.5,11.1,3.7,1.7,1.3,0.7,-21.3,14530,48950,3.4,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69090,314,829,26480,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69091,7979,19830,17180,43,30,37,38,34,30,18,15,9,45,66.3,59.5,4.4,2.4,26.4,5.4,13.8,5.1,5.7,3,-11.9,9060,28940,3.2,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69092,3036,7485,22280,57,13,,22,17,14,,,,29,68.4,59.9,2.6,5.9,32.2,10.9,5.9,2.5,2.2,1.2,-17.4,12050,39620,3.3,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69093,508,1115,20210,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69094,2566,6280,26040,72,7,,,,,,,,15,77.7,70.8,2.7,4.2,26.4,11.2,3.6,1.9,1.1,0.6,-18.9,14800,43610,2.9,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69095,313,794,21360,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69096,3853,9509,20500,56,15,,17,18,15,,,6,29,77.4,71.2,3.5,2.7,23.4,5.5,8.1,3.7,2.8,1.6,-14.4,11480,32080,2.8,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69097,295,741,23600,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69098,170,441,21830,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
69099,540,1290,21180,,,,,,,,,,,,,,,,,,,,,,,,,2019,https://www.insee.fr/fr/statistiques/fichier/6036907/indic-struct-distrib-revenu-2019-COMMUNES_csv.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2019
