CODGEO,NBMENFISC21,NBPERSMENFISC21,MED21,PIMP21,TP6021,TP60AGE121,TP60AGE221,TP60AGE321,TP60AGE421,TP60AGE521,TP60AGE621,TP60TOL121,TP60TOL221,PACT21,PTSA21,PCHO21,PBEN21,PPEN21,PPAT21,PPSOC21,PPFAM21,PPMINI21,PPLOGT21,PIMPOT21,D121,D921,RD21,year,extraction_source_url,ingestion_timestamp,source_file_name
69089,6046,14457,28120,"69,0","8,0",s,"11,0","11,0",s,s,s,"5,0","19,0","80,3","73,3","2,6","4,4","24,7","12,1","3,3","1,5","1,2","0,6","-20,4",14950,50090,"3,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69090,336,887,27540,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69091,8021,19748,18160,"37,0","30,0","36,0","32,0","34,0","33,0","19,0","17,0","9,0","45,0","68,8","62,6","4,1","2,1","24,9","4,9","12,8","4,7","5,7","2,4","-11,4",9800,30280,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69092,3131,7494,23660,"53,0","14,0",s,"19,0","17,0","16,0",s,s,s,"32,0","69,7","63,1","2,6","4,0","31,5","10,0","5,4","2,4","2,0","1,0","-16,6",12520,41720,"3,3",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69093,514,1114,21580,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69094,2653,6513,27230,"67,0","7,0",s,s,s,s,s,s,s,"15,0","75,1","68,8","2,3","4,0","24,6","15,3","3,1","1,7","0,9","0,5","-18,1",15510,45930,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69095,322,806,22700,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69096,3896,9463,21900,"51,0","17,0",s,"19,0","18,0","17,0",s,s,"5,0","33,0","79,7","73,4","3,4","2,9","21,9","4,5","7,4","3,4","2,8","1,2","-13,5",12090,34460,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69097,292,733,25590,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69098,189,460,22970,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69099,563,1336,22560,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69100,3605,9051,25740,"62,0","12,0",s,"14,0","15,0","13,0",s,s,"5,0","25,0","77,2","70,5","2,7","4,0","27,5","7,8","4,6","2,1","1,8","0,7","-17,1",13220,43910,"3,3",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69102,291,717,23230,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69103,387,829,23260,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69104,206,454,22170,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69105,430,1105,27670,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69106,475,1295,32050,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69107,443,977,23260,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69108,436,1102,24230,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69109,360,855,24990,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69110,733,1717,22970,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69111,258,663,26900,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69112,2742,6814,29630,"72,0","5,0",s,s,s,s,s,s,s,"14,0","85,3","77,9","2,8","4,6","21,7","10,8","2,5","1,3","0,8","0,4","-20,3",16650,51750,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69113,329,825,24730,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69115,1914,4785,24720,"60,0","13,0",s,s,"20,0",s,s,s,s,"31,0","71,0","64,7","2,7","3,6","30,7","11,2","4,8","2,4","1,5","0,9","-17,7",13060,43830,"3,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69116,1454,3643,34510,"72,0","7,0",s,s,s,s,s,s,s,s,"79,3","70,9","2,2","6,2","18,9","26,0","2,0","0,9","0,7","0,4","-26,2",15630,75210,"4,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69117,1229,3274,33180,"76,0",s,s,s,s,s,s,s,s,s,"81,1","72,9","2,2","6,0","24,0","15,2","2,0","1,1","0,6","0,3","-22,3",18000,61530,"3,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69118,1104,2712,24520,"61,0",s,s,s,s,s,s,s,s,s,"73,4","68,7","2,1","2,6","28,0","9,8","3,7","2,1","1,1","0,5","-14,9",15400,37580,"2,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69119,364,916,23880,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69120,231,580,23030,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69121,1329,3057,26930,"67,0",s,s,s,s,s,s,s,s,s,"82,0","75,2","2,6","4,2","25,0","7,0","3,1","1,6","1,0","0,5","-17,1",15750,43870,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69122,802,2021,28690,"71,0",s,s,s,s,s,s,s,s,s,"83,8","74,7","3,5","5,6","23,3","12,1","2,1","1,2","0,6","0,3","-21,3",17610,50050,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69123,230041,451689,25430,"61,0","16,0","23,0","14,0","17,0","16,0","13,0","10,0","5,0","24,0","83,6","74,4","3,4","5,8","20,5","11,8","4,8","1,4","2,2","1,2","-20,7",11720,49320,"4,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69124,208,442,21820,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69125,397,983,30530,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69126,322,828,30160,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69127,1340,3417,29680,"70,0","7,0",s,s,s,s,s,s,s,"18,0","86,0","78,0","3,0","5,0","23,3","7,4","3,1","1,5","1,0","0,6","-19,8",15630,50490,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69130,84,193,24390,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69131,1435,3562,27280,"67,0",s,s,s,s,s,s,s,s,s,"80,7","74,0","2,2","4,5","23,5","10,9","2,6","1,5","0,8","0,3","-17,7",16900,43350,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69132,310,789,22000,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69133,1778,4378,30670,"73,0",s,s,s,s,s,s,s,s,s,"83,7","77,1","2,2","4,4","22,8","15,3","1,9","1,0","0,6","0,3","-23,7",17780,55520,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69134,93,230,30920,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69135,798,1746,21080,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69136,1268,3344,27760,"69,0",s,s,s,s,s,s,s,s,s,"79,1","72,3","2,0","4,8","26,4","10,2","2,7","1,5","0,8","0,4","-18,4",16830,46600,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69137,169,434,27240,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69138,175,443,22850,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69139,610,1408,23730,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69140,880,2262,29600,"71,0",s,s,s,s,s,s,s,s,s,"82,0","73,5","2,2","6,3","23,4","13,2","2,0","1,2","0,5","0,3","-20,6",17510,52660,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69141,2632,6165,27260,"65,0","6,0",s,s,s,s,s,s,s,"13,0","77,2","70,7","2,3","4,2","27,3","10,6","2,8","1,4","0,9","0,5","-17,9",16290,44720,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69142,3073,6239,22750,"56,0","19,0",s,"20,0","24,0","18,0",s,s,s,"35,0","76,1","66,3","3,4","6,4","26,7","10,6","6,0","1,8","2,9","1,3","-19,4",11060,40960,"3,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69143,3626,7416,23150,"56,0","15,0",s,"20,0","19,0",s,s,s,s,"24,0","74,7","68,5","3,2","3,0","28,5","7,3","5,5","1,9","2,5","1,1","-16,0",12150,40090,"3,3",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69145,355,922,23900,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69148,1025,2640,30280,"72,0",s,s,s,s,s,s,s,s,s,"82,9","75,5","2,0","5,4","21,0","15,1","2,0","1,1","0,6","0,3","-21,0",17110,52020,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69149,12189,25270,24040,"59,0","14,0","22,0","13,0","15,0","16,0","11,0","8,0","5,0","26,0","79,0","72,4","3,1","3,5","25,4","6,4","5,4","1,9","2,4","1,1","-16,2",12530,39500,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69151,561,1370,24720,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69153,400,1074,35970,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69154,1121,2756,28690,"70,0",s,s,s,s,s,s,s,s,s,"84,0","76,1","3,0","4,9","21,1","11,5","2,5","1,4","0,8","0,3","-19,1",16550,50150,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69155,434,1120,25480,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69156,1045,2688,30730,"71,0",s,s,s,s,s,s,s,s,s,"80,5","72,6","2,7","5,2","24,5","14,9","2,0","1,1","0,6","0,3","-21,9",18660,53300,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69157,2195,5428,25190,"58,0","6,0",s,s,s,s,s,s,s,s,"76,7","69,3","2,3","5,1","27,4","8,3","3,4","1,9","1,0","0,5","-15,8",15980,39720,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69160,453,1053,23210,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69161,215,418,20760,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69162,583,1368,23660,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69163,1353,3465,26670,"65,0",s,s,s,s,s,s,s,s,s,"81,7","75,9","2,4","3,4","23,7","8,2","2,9","1,7","0,9","0,3","-16,5",16410,42080,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69164,152,298,21590,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69165,443,1072,24530,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69166,102,256,25620,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69167,230,583,25220,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69168,565,1500,29240,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69169,271,636,23420,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69170,455,1132,25080,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69171,1111,2527,24670,"60,0","10,0",s,s,s,s,s,s,s,"24,0","77,4","70,4","3,1","3,9","25,4","9,1","4,0","1,9","1,4","0,7","-15,9",13730,40080,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69172,323,807,26240,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69173,419,1020,27830,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69174,247,609,23270,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69175,832,2039,26350,"64,0",s,s,s,s,s,s,s,s,s,"75,4","69,2","2,4","3,8","27,1","11,1","3,0","1,5","1,0","0,5","-16,6",15580,42830,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69176,1716,4460,27650,"65,0",s,s,s,s,s,s,s,s,s,"83,2","76,3","2,2","4,7","22,0","9,4","2,8","1,7","0,8","0,3","-17,4",16720,43650,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69177,826,2132,28150,"69,0",s,s,s,s,s,s,s,s,s,"81,4","74,6","2,6","4,2","23,5","9,7","2,6","1,5","0,8","0,3","-17,2",17840,44960,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69178,295,707,22510,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69179,1613,4169,27940,"69,0",s,s,s,s,s,s,s,s,s,"83,6","76,2","2,2","5,2","23,5","8,4","2,3","1,5","0,6","0,2","-17,8",17910,44400,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69180,112,248,25880,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69181,76,195,23190,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69182,179,354,20380,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
