CODGEO,LIBGEO,NBMENFISC14,NBPERSMENFISC14,MED14,PIMP14,TP6014,TP60AGE114,TP60AGE214,TP60AGE314,TP60AGE414,TP60AGE514,TP60AGE614,TP60TOL114,TP60TOL214,PRA14,PTSAC14,PBEN14,PPEN14,PPAT14,PPSOC14,PPFAM14,PPMINI14,PPLOGT14,PIMPOT14,D114,D914,RD14,year,extraction_source_url,ingestion_timestamp,source_file_name
69086,Fleurieux-sur-l'Arbresle,892,2416,26020,76,,,,,,,,,,81.5,78.4,3.1,25.9,9.3,2.7,1.9,0.4,0.4,-19.4,15760.7692307692,41777.619047619,2.65073477289788,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69087,Fontaines-Saint-Martin,1023,2814.5,29234,78,,,,,,,,,,83.6,78.3,5.3,24.2,13,2.4,1.6,0.3,0.4,-23.2,15056.511627907,54954.7619047619,3.64990000757574,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69088,Fontaines-sur-Saône,3050,7023.5,22402,66,11,,17,14,,,,,20,76.5,71.9,4.6,26.9,10.7,4.5,2.2,1.2,1.2,-18.6,12020,41443.3333333333,3.44786466999445,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69089,Francheville,5434,13748.5,24905,74,7,,9,8,,,,5,15,78.5,73.3,5.2,26.5,11.8,3.5,2.1,0.7,0.8,-20.3,13929.5238095238,44870.6666666667,3.2212635033502,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69090,Frontenas,306,847,25429.0476190476,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69091,Givors,7728,19311,16580.4,43,27,35,32,33,25,16,14,7,41,66,64.2,1.8,28.2,6.4,11.5,4.7,3.6,3.3,-12.1,8716.19047619048,27764,3.18533653846154,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69092,Gleizé,3046,7580,20428.75,59,14,,18,17,,,,5,26,68.5,63.1,5.4,31.5,10.8,5.8,2.7,1.5,1.7,-16.6,11052.75,37242.6666666667,3.36953850097638,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69093,Grandris,482,1059,19777,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69094,Grézieu-la-Varenne,2255,5654.5,24928.3333333333,73,5,,,,,,,,,77.3,72.8,4.5,26,13.2,3,1.9,0.5,0.6,-19.5,14185,43208,3.0460345435319,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69095,Grézieu-le-Marché,315,828,20055.8333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69096,Grigny,3818,9588,19253.5,56,15,,17,21,,,,6,27,77.8,75.4,2.4,23,6.3,7.3,3.6,1.9,1.9,-14.4,10697.037037037,30670,2.86714908939824,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69097,Les Haies,303,827,21592.3076923077,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69098,Les Halles,172,487.5,19114,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69099,Haute-Rivoire,532,1338.5,19533,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69100,Irigny,3307,8589.5,22622,70,10,,,12,,,,6,17,78,73.1,4.9,26.5,9.5,4.1,2.3,1,0.8,-18.1,12283.9473684211,39530,3.21802095160565,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69102,Joux,266,711,20248.9047619048,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69103,Juliénas,376,887.5,21570.8333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69104,Jullié,177,415,19352,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69105,Lacenas,350,969.5,24210.4761904762,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69106,Lachassagne,394,1074.5,27560.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69107,Lamure-sur-Azergues,418,994,20053,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69108,Lancié,377,990,21213.125,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69109,Lantignié,335,858.5,21446,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69110,Larajasse,697,1823.5,20352.380952381,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69111,Légny,242,668,24461.5384615385,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69112,Lentilly,2033,5472.5,27262.5,77,5,,,,,,,,,82.5,77.6,4.9,21.6,13.9,2.5,1.7,0.4,0.4,-20.5,15873.5714285714,48938,3.08298609548666,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69113,Létra,313,812.5,21382,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69114,Liergues,728,1993.5,23534.7826086957,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69115,Limas,1859,4733,22388,65,11,,,,,,,,27,68.2,63.8,4.4,31.7,12.7,4.9,2.4,1.2,1.3,-17.5,11751,39503.4782608696,3.36171204670833,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69116,Limonest,1258,3278,29018.0666666667,76,,,,,,,,,,85.6,76.9,8.7,21.3,20.7,2.1,1.3,0.4,0.4,-29.7,14482.5,62341.4285714286,4.30460407881433,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69117,Lissieu,1119,3167,29189.9166666667,81,,,,,,,,,,80.9,74,6.9,24.9,14.1,2.2,1.7,0.3,0.2,-22.1,15909.5238095238,54476.6666666667,3.42415444477701,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69118,Loire-sur-Rhône,1012,2592,21944.6666666667,67,,,,,,,,,,75.7,70.8,4.9,25.8,10.6,3.8,2.5,0.5,0.8,-15.9,13358.3333333333,34930.6666666667,2.6148970679975,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69119,Longes,347,893.5,21417,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69120,Longessaigne,225,588,19527.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69121,Lozanne,1056,2630,23488.0952380952,69,,,,,,,,,,78.6,74.7,3.9,26.2,8.9,3.6,2.3,0.5,0.8,-17.3,13457.619047619,38252.1825396825,2.84241829140276,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69122,Lucenay,678,1836.5,26154.4444444444,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69123,Lyon,224658,459031,22145.3333333333,64,15,22,14,16,14,10,7,5,22,81.1,75.3,5.8,22.6,11.7,5,1.8,1.5,1.7,-20.4,10633.8095238095,44063.3333333333,4.14370158076217,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69124,Marchampt,200,443,19424.7826086956,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69125,Marcilly-d'Azergues,347,883,27414.2857142857,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69126,Marcy,254,677,29362.4,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69127,Marcy-l'Étoile,1187,3227.5,26760.8,78,7,,,,,,,,,85.6,81.5,4.1,21.1,10.2,2.7,1.9,0.3,0.5,-19.6,13632.6666666667,45081,3.30683652012323,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69130,Meaux-la-Montagne,91,218,20118,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69131,Messimy,1313,3537.5,23435,72,,,,,,,,,,80.5,75.7,4.8,21.9,12.3,3,2.3,0.3,0.5,-17.7,14335,38047.7777777778,2.6541874975778,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69132,Meys,307,818,19759.6428571429,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69133,Millery,1684,4410,26868,77,,,,,,,,,,81.3,76.3,5,22.6,14.3,2.4,1.7,0.4,0.3,-20.6,15202.8846153846,49127.8571428571,3.23148260252808,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69134,Moiré,80,198.5,26722.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69135,Monsols,377,868,18891.9047619048,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69136,Montagny,1095,2879,25097.6984126984,75,,,,,,,,,,74.8,70.1,4.7,28.1,13.9,2.8,2,0.4,0.4,-19.6,14696.9230769231,40620,2.7638438186957,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69137,Montmelas-Saint-Sorlin,161,409.5,23137.1428571429,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69138,Montromant,168,456.5,20582,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69139,Montrottier,594,1438.5,20332.0833333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69140,Morancé,762,2087,26224.6666666667,76,,,,,,,,,,81.5,74.7,6.8,23.7,12.7,2.4,1.8,0.4,0.3,-20.3,16002.5,48365,3.02234025933448,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69141,Mornant,2217,5532,24145.4166666667,71,5,,,,,,,,,75.8,70.9,4.9,26.2,13.2,3,1.9,0.5,0.6,-18.2,14314.8,40271.4285714286,2.81327217784591,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69142,La Mulatière,3008,6393.5,20082.8571428571,61,18,,23,23,,,,,32,70.7,65.1,5.6,30.3,12.2,5.8,2.2,1.9,1.7,-19,9684.7619047619,38012,3.9249287048874,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69143,Neuville-sur-Saône,3326,7218,20256.6666666667,60,13,,16,17,,,,,21,70.5,67.7,2.8,31.1,8.6,5.7,2.3,1.7,1.8,-15.9,11339.4444444444,35854,3.16188329822155,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69145,Odenas,356,890,20880.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69148,Orliénas,919,2478.5,25837.2,77,,,,,,,,,,79.7,74,5.7,23.2,15.6,2.6,1.7,0.4,0.5,-21.1,14998,44189.0476190476,2.94632935185009,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69149,Oullins,12123,26209,20710.9523809524,62,14,19,15,18,13,9,,5,24,75,71.8,3.2,27.9,8,5.7,2.4,1.6,1.6,-16.6,10937.6,34676,3.17034815681685,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69151,Le Perréon,560,1517.5,21108,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69153,Poleymieux-au-Mont-d'Or,377,1052,31294,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69154,Pollionnay,857,2309,25704,76,,,,,,,,,,84,78.3,5.7,19.8,12.6,2.9,2.1,0.3,0.4,-19.3,14762.3076923077,44216.6666666667,2.99524082469213,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69155,Pomeys,421,1169,22642.8571428571,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69156,Pommiers,957,2643.5,27405.3846153846,79,,,,,,,,,,78,71.8,6.2,25.4,14.9,2.5,1.9,0.3,0.4,-20.8,16577.4285714286,48302,2.91372089415901,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69157,Pontcharra-sur-Turdine,1086,2715,21410.6666666667,60,,,,,,,,,,71.7,67.2,4.5,29.3,9.1,4.4,2.6,0.8,0.9,-14.5,13947.3333333333,33709.5238095238,2.41691533455789,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69160,Poule-les-Écharmeaux,457,1115.5,19699.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69161,Propières,217,453.5,17564.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69162,Quincié-en-Beaujolais,531,1285,20708,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69163,Quincieux,1255,3391,23679.5652173913,70,,,,,,,,,,80.3,76.5,3.8,23.1,9.5,3.1,2.2,0.4,0.5,-16,13737.2222222222,37886,2.75790835928337,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69164,Ranchal,135,303.5,19394,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69165,Régnié-Durette,429,1131,21152.2,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69166,Riverie,106,281.5,22424.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69167,Rivolet,210,543,22373,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69168,Rochetaillée-sur-Saône,544,1480.5,24542.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69169,Ronno,252,635.5,21196.1904761905,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69170,Rontalon,444,1189.5,21644.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69171,Sain-Bel,964,2330,21504.6111111111,65,9,,,,,,,,,77.2,74,3.2,25.3,9,4.4,2.4,0.9,1.1,-15.9,12650,37247.0256410256,2.9444289044289,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69172,Salles-Arbuissonnas-en-Beaujolais,288,816.5,22761.4285714286,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69173,Sarcey,386,1018,22814.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69174,Les Sauvages,222,608,19292.380952381,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69175,Savigny,782,2052.5,22754,69,,,,,,,,,,74.2,70.4,3.8,25.1,13.6,3.6,2.4,0.7,0.6,-16.5,13801.2,38456,2.78642436889546,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69176,Soucieu-en-Jarrest,1593,4277.5,24106,70,5,,,,,,,,,83.6,78.7,4.9,20.9,9.9,3.3,2.5,0.4,0.5,-17.7,15014.6666666667,39301.3333333333,2.61752952668502,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69177,Sourcieux-les-Mines,757,2054.5,25125.3333333333,73,,,,,,,,,,79.3,74.9,4.4,25.6,9.3,3.2,2.3,0.5,0.4,-17.4,15127.3333333333,40780,2.69578246882024,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69178,Souzy,288,764,20715,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69179,Saint-Andéol-le-Château,669,1807,25460,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69180,Saint-André-la-Côte,100,289.5,22180.3333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69181,Saint-Appolinaire,75,191,21869.1666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69182,Saint-Bonnet-des-Bruyères,167,338,18416.1904761905,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69183,Saint-Bonnet-le-Troncy,131,298.5,20160,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69184,Sainte-Catherine,391,995,21826.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69186,Saint-Clément-de-Vers,87,198.5,20580,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69187,Saint-Clément-les-Places,253,653,20639.5833333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69188,Saint-Clément-sur-Valsonne,303,826,20597.2222222222,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69189,Sainte-Colombe,919,1886.5,21950,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
